title,rating,votes,synopsis,age_rating,mainLead1,mainLead2,startYear,endYear,writer,director,id,runtimeMinutes,image_url,genres_Action,"genres_Action,Adventure,Animation","genres_Action,Adventure,Comedy","genres_Action,Adventure,Drama","genres_Action,Adventure,Family","genres_Action,Adventure,Fantasy","genres_Action,Adventure,Sci-Fi","genres_Action,Animation,Comedy","genres_Action,Animation,Fantasy","genres_Action,Biography,Crime","genres_Action,Biography,Drama","genres_Action,Biography,History","genres_Action,Comedy","genres_Action,Comedy,Crime","genres_Action,Comedy,Drama","genres_Action,Comedy,Fantasy","genres_Action,Comedy,History","genres_Action,Comedy,Mystery","genres_Action,Comedy,Reality-TV","genres_Action,Comedy,Romance","genres_Action,Comedy,Thriller","genres_Action,Crime,Drama","genres_Action,Crime,Mystery","genres_Action,Crime,Sci-Fi","genres_Action,Crime,Thriller","genres_Action,Drama","genres_Action,Drama,Fantasy","genres_Action,Drama,History","genres_Action,Drama,Horror","genres_Action,Drama,Mystery","genres_Action,Drama,Romance","genres_Action,Drama,Sci-Fi","genres_Action,Drama,Thriller","genres_Action,Fantasy","genres_Action,Fantasy,History","genres_Action,Fantasy,Horror","genres_Action,Fantasy,Sci-Fi","genres_Action,Fantasy,Short","genres_Action,Game-Show,Reality-TV","genres_Action,History,Romance","genres_Action,Horror,Sci-Fi","genres_Action,Mystery,Romance","genres_Action,Mystery,Thriller","genres_Action,Romance","genres_Action,Romance,Thriller","genres_Action,Thriller","genres_Adventure,Animation,Comedy","genres_Adventure,Animation,Drama","genres_Adventure,Animation,Family","genres_Adventure,Animation,Fantasy","genres_Adventure,Animation,Sci-Fi","genres_Adventure,Comedy,Drama","genres_Adventure,Comedy,Family","genres_Adventure,Comedy,Game-Show","genres_Adventure,Comedy,Reality-TV","genres_Adventure,Crime,Drama","genres_Adventure,Drama,Fantasy","genres_Adventure,Drama,History","genres_Adventure,Drama,Mystery","genres_Adventure,Mystery","genres_Adventure,Reality-TV",genres_Animation,"genres_Animation,Comedy","genres_Animation,Comedy,Drama","genres_Animation,Comedy,Family","genres_Animation,Comedy,Fantasy","genres_Animation,Comedy,Musical","genres_Animation,Comedy,Sci-Fi","genres_Animation,Comedy,Short","genres_Animation,Comedy,Sport","genres_Animation,Drama,Romance","genres_Animation,Family","genres_Animation,Family,Fantasy","genres_Animation,Family,Music","genres_Animation,Family,Musical","genres_Animation,Fantasy,Music","genres_Animation,Music,Sci-Fi","genres_Animation,Mystery,Short","genres_Biography,Drama,History",genres_Comedy,"genres_Comedy,Crime","genres_Comedy,Crime,Drama","genres_Comedy,Crime,Mystery","genres_Comedy,Crime,Romance","genres_Comedy,Crime,Thriller","genres_Comedy,Drama","genres_Comedy,Drama,Family","genres_Comedy,Drama,Fantasy","genres_Comedy,Drama,History","genres_Comedy,Drama,Horror","genres_Comedy,Drama,Music","genres_Comedy,Drama,Mystery","genres_Comedy,Drama,Romance","genres_Comedy,Drama,Sport","genres_Comedy,Family,Reality-TV","genres_Comedy,Family,Romance","genres_Comedy,Fantasy","genres_Comedy,Fantasy,History","genres_Comedy,Fantasy,Horror","genres_Comedy,Fantasy,Music","genres_Comedy,Fantasy,Mystery","genres_Comedy,Fantasy,Romance","genres_Comedy,Fantasy,Thriller","genres_Comedy,Game-Show","genres_Comedy,Game-Show,Horror","genres_Comedy,Game-Show,Mystery","genres_Comedy,Game-Show,Reality-TV","genres_Comedy,History,Romance","genres_Comedy,Music","genres_Comedy,Music,Reality-TV","genres_Comedy,Music,Romance","genres_Comedy,Mystery","genres_Comedy,Mystery,Romance","genres_Comedy,Mystery,Sci-Fi","genres_Comedy,Mystery,Thriller","genres_Comedy,Reality-TV","genres_Comedy,Romance","genres_Comedy,Romance,Sci-Fi","genres_Comedy,Romance,Sport","genres_Comedy,Talk-Show","genres_Comedy,Thriller",genres_Crime,"genres_Crime,Drama","genres_Crime,Drama,Family","genres_Crime,Drama,Fantasy","genres_Crime,Drama,Mystery","genres_Crime,Drama,Romance","genres_Crime,Drama,Thriller","genres_Crime,Fantasy","genres_Crime,Fantasy,Mystery","genres_Crime,Fantasy,Romance","genres_Crime,Game-Show,Reality-TV","genres_Crime,Horror,Mystery","genres_Crime,Mystery","genres_Crime,Mystery,Romance","genres_Crime,Mystery,Thriller","genres_Crime,Romance","genres_Crime,Sci-Fi,Thriller","genres_Crime,Thriller",genres_Documentary,"genres_Documentary,Drama,Reality-TV","genres_Documentary,Game-Show,Music","genres_Documentary,History","genres_Documentary,Music",genres_Drama,"genres_Drama,Family","genres_Drama,Family,Romance","genres_Drama,Family,Thriller","genres_Drama,Fantasy","genres_Drama,Fantasy,History","genres_Drama,Fantasy,Horror","genres_Drama,Fantasy,Music","genres_Drama,Fantasy,Mystery","genres_Drama,Fantasy,Romance","genres_Drama,Fantasy,Thriller","genres_Drama,History","genres_Drama,History,Mystery","genres_Drama,History,Romance","genres_Drama,History,Thriller","genres_Drama,History,War","genres_Drama,Horror","genres_Drama,Horror,Mystery","genres_Drama,Horror,Romance","genres_Drama,Horror,Thriller","genres_Drama,Music","genres_Drama,Music,Reality-TV","genres_Drama,Music,Romance","genres_Drama,Musical,Romance","genres_Drama,Mystery","genres_Drama,Mystery,Romance","genres_Drama,Mystery,Sci-Fi","genres_Drama,Mystery,Thriller","genres_Drama,Romance","genres_Drama,Romance,Sci-Fi","genres_Drama,Romance,Short","genres_Drama,Romance,Sport","genres_Drama,Romance,Thriller","genres_Drama,Sci-Fi,Thriller","genres_Drama,Sport","genres_Drama,Thriller",genres_Family,"genres_Family,Romance",genres_Fantasy,"genres_Fantasy,History,Horror","genres_Fantasy,History,Romance","genres_Fantasy,Horror,Mystery","genres_Fantasy,Mystery","genres_Fantasy,Mystery,Romance","genres_Fantasy,Mystery,Sci-Fi","genres_Fantasy,Mystery,Thriller","genres_Fantasy,Romance","genres_Fantasy,Romance,Sport",genres_Game-Show,"genres_Game-Show,Music,Musical","genres_Game-Show,Music,Reality-TV","genres_Game-Show,Reality-TV","genres_Game-Show,Reality-TV,Romance","genres_Game-Show,Reality-TV,Talk-Show","genres_Game-Show,Sport","genres_Game-Show,Talk-Show",genres_History,"genres_History,Romance","genres_History,War",genres_Horror,"genres_Horror,Mystery,Short","genres_Horror,Mystery,Thriller",genres_Music,"genres_Music,Musical","genres_Music,Reality-TV","genres_Music,Romance","genres_Music,Sport","genres_Music,Talk-Show",genres_Musical,genres_Mystery,"genres_Mystery,Romance","genres_Mystery,Sci-Fi","genres_Mystery,Thriller",genres_Reality-TV,"genres_Reality-TV,Romance","genres_Reality-TV,Sport",genres_Romance,"genres_Romance,Sci-Fi","genres_Romance,Thriller",genres_Sci-Fi,genres_Sport,genres_Talk-Show,genres_Thriller,genres_War,genres_\N
Buhwal,0.8153846153846155,103,"A mysterious suicide will lead Seo Ha Eun to the biggest case of his life, one that will change it forever.",Unknown,Han Ji-min,Uhm Tae-woong,2005,2005,['\\N'],['Chang Geun Jun'],tt0499170,0.07194994786235663,"https://m.media-amazon.com/images/M/MV5BZjk5MmMzMTMtZDdlMS00MzVjLTlkMzktNjE2YzdjNTBkZTM4XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
The Devil,0.7076923076923077,178,"A policeman, a lawyer and a librarian with the power of psychometry all become involved in a twisting tale of murder and revenge that has links to their past.",Unknown,Ju Ji-hoon,Shin Min-a,2007,2007,['Kim Ji-woo'],['Chan-hong Park'],tt1820124,0.07194994786235663,"https://m.media-amazon.com/images/M/MV5BN2NmZWQ0MGMtZDlmOS00MjE4LWIxZTktYTA4NzE2NzNkMGMxXkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Medical Top Team,0.5538461538461538,155,A team of elite doctors treats patients while dealing with power struggles within the hospital,Unknown,Kwon Sang-woo,Jung Ryeo-won,2013,2013,['Kyung Ah Yoon'],"['Kim Do-hoon', 'Hyun Jong Oh']",tt3378278,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BZThiODllOGQtNWE5Zi00YzljLWI1YWMtZjY1ZjMzMTU2MDEzXkEyXkFqcGc@._V1_QL75_UX180_CR0,2,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Welcome to Wedding Hell,0.46153846153846156,341,"A marriage proposal is supposed to be a happy ending. But for one couple, it becomes the beginning of an uphill struggle over wedding preparations.",TV-14,Lee Yeon-hee,Lee Jin-wook,2022,\N,['Choi I-rang'],['Seo Joo-Wan'],tt20192096,0.03545359749739312,"https://m.media-amazon.com/images/M/MV5BNTAzNTY0ZmQtOWZkNC00NjZjLWEwZGEtYTNlMzkwOTg5ZjczXkEyXkFqcGc@._V1_QL75_UY266_CR3,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
You're Too Much,0.7076923076923077,33,"Revolves around pop diva Yoo Jina's chance encounter with her impersonator. As their lives intertwine, Yoo Jina's hidden tragedy and Yoo Gina's desire to be a real singer create tension - will their connection be positive or destructive?",TV-14,Kang Tae-oh,Uhm Junghwa,2017,2017,['Chung Ok Ha'],['Baek Ho-min'],tt6405172,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BMzQ5MzgwZTMtM2FjOS00NTAwLWIxMDYtODFlODk1MGYxNTBjXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Stock Struck,0.6,51,An entertaining story about a diverse group that comes together to learn about stocks. They help each other navigate the ups and downs of the stock market and their personal lives.,Unknown,Kim Sun-young,Han Ji-Eun,2022,2022,['\\N'],['Ji Yeong Choi'],tt23031776,0.045881126173096975,"https://m.media-amazon.com/images/M/MV5BY2I0OTA3OTktNDY5MS00NWY5LWI4NjMtNjMxYzdiN2EyZWY2XkEyXkFqcGc@._V1_QL75_UY266_CR4,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Valid Love,0.6307692307692309,98,A woman finds out what is it feels to be with another man in her life for the first time.,TV-14,Uhm Tae-woong,Lee Si-young,2014,2015,['Do Woo Kim'],['Ji-Seung Han'],tt4275548,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BNjNkY2RlNzctNzY1ZS00OTlhLWEzNjMtMTI5YzJmODkzZGUyXkEyXkFqcGc@._V1_QL75_UY266_CR2,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Good Casting,0.6153846153846155,201,"""Good Casting"" is a comedy drama about an undercover agent selected in the worst-case scenario and a spying mission by Korean superwomen to investigate corruption involving the nation's largest conglomerate's technology leaks.",TV-Y7,Choi Kang-hee,Yoo In-young,2020,2020,['Park Ji-Ha'],['Young-hun Choi'],tt10584436,0.0667361835245047,"https://m.media-amazon.com/images/M/MV5BOWM0YjQ0MTQtZjhjYi00NTU1LTk2ZmEtZGNmOWJmOGM5NzUwXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Midas,0.6615384615384615,152,"Kim Do-hyun (Jang Hyuk), smart and ambitious lawyer, was in relationship with Lee Jung-yeon (Lee Min-jung). The peaceful relationship soon ran into problem when Do-hyun was lured into the world of hedge fund and money greed.",TV-Y,Jang Hyuk,Lee Min-Jung,2011,\N,['Wan-Gyu Choi'],"['Chang-min Lee', 'Kang Sin-hyo']",tt2623938,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BOGY3NzcyMjYtN2IzNC00MDVlLWI1MWQtYjlmN2I1YzZiN2YyXkEyXkFqcGc@._V1_QL75_UY266_CR1,0,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Poseidon,0.36923076923076925,53,"This action packed thriller follows a covert Marines unit that once trailed Choi Hee Gon, maritime kingpin of a notorious crime syndicate. Team leader Kwon Jung Ryool was forced to abort his mission after Hee Gon slayed his wife and all the loved ones of the team's original members. Stranded, Kim Sun Woo, Jung Ryool's trusted young agent, has remained undercover. Years later, with Poseidon's reputation and credibility wrecked, Jung Ryool summons Sun Woo from the underworld and together, they set out to take down Hee Gon once and for all. More than a pretty face, Lee Soo Yoon joins the new team as a corporal who is not to be tampered with. An energetic series, Poseidon showcases Lee Si Young's real-life boxing skills.",TV-Y,Choi Siwon,Lee Si-young,2011,2011,['Kyu Won Jo'],"['Yoo Cheol-Yong', 'Sang Won Oh']",tt3543344,0.058352692367169966,"https://m.media-amazon.com/images/M/MV5BYWM5YWY1YjctY2UwZC00MDZmLTk5MzctYTAzODg3YjJkZmYwXkEyXkFqcGc@._V1_QL75_UX180_CR0,1,180,266_.jpg",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
